에너미 앳 더 게이트,"['전쟁', '드라마', '스릴러', '액션']",미국,130분 ,2001.05.19,15세 관람가,장 자크 아노,"['조셉 파인즈', '주드 로']",,9.00,
꼭두각시,"['공포', '스릴러']",한국,85분 ,2013.06.20,청소년 관람불가,권영락,"['이종수', '구지성', '원기준']",,1.00,5.48
적과의 동침,"['드라마', '코미디']",한국,135분 ,2011.04.27,12세 관람가,박건용,"['김주혁', '정려원', '유해진']",,5.25,7.51
셀마,['드라마'],영국,128분 ,2015.07.23,12세 관람가,에바 두버네이,"['데이빗 오예로워', '카르멘 에조고', '톰 윌킨슨']",8.47,6.86,8.44
뮬란,"['애니메이션', '가족', '모험', '뮤지컬', '코미디']",미국,88분 ,1998.07.17,전체 관람가,토니 밴크로프트,"['밍나 웬', '레아 살롱가', 'B.D. 웡']",,9.24,
베리드,"['드라마', '미스터리', '스릴러']",스페인,95분 ,2010.12.08,15세 관람가,로드리고 코르테스,['라이언 레이놀즈'],,8.11,7.42
삼나무에 내리는 눈,['드라마'],미국,126분 ,2000.02.19,12세 관람가,스콧 힉스,"['에단 호크', '제임스 크롬웰', '리차드 젠킨스']",,7.74,
최종병기 활,"['액션', '전쟁']",한국,122분 ,2011.10.20,15세 관람가,김한민,"['박해일', '류승룡', '김무열']",,6.80,7.96
오늘의 연애,"['멜로/로맨스', '코미디']",한국,118분 ,2015.01.14,15세 관람가,박진표,"['이승기', '문채원', '이서진']",7.79,4.00,6.66
인사이드 워,"['드라마', '판타지']",미국,99분 ,2017.01.26,12세 관람가,브렛 바벨,"['브렛 바벨', '레베카 레이드']",,7.00,
스텝 업 3D,"['드라마', '멜로/로맨스']",미국,107분 ,2010.08.05,12세 관람가,존 추,"['샤니 빈슨', '릭 말람브리', '애덤 G. 세바니']",,4.60,9.13
가부와 메이 이야기,"['애니메이션', '가족', '코미디']",일본,110분 ,2014.02.06,전체 관람가,스기이 기사부로,"['나카무라 시도', '나리미야 히로키']",5.00,7.00,8.93
더 트루스: 무언의 제보자,"['드라마', '스릴러']",미국,108분 ,2014.08.21,청소년 관람불가,로드 루리,"['케이트 베킨세일', '맷 딜런', '안젤라 바셋']",,8.30,
보이 걸 씽,"['코미디', '멜로/로맨스', '판타지']",영국,94분 ,2009.03.12,15세 관람가,닉 허랜,"['사마이어 암스트롱', '케빈 지거스']",,5.00,8.30
맥카닉: 마지막 추격,"['범죄', '드라마', '미스터리']",미국,92분 ,2014.10.02,15세 관람가,조쉬 C. 월러,"['데이빗 모스', '코리 몬테이스', '시아란 힌즈']",,4.41,
무서운 이야기 3 : 화성에서 온 소녀,['공포'],한국,94분 ,2016.06.01,15세 관람가,김곡,"['임슬옹', '경수진', '박정민']",5.05,6.00,5.86
시럽,"['코미디', '드라마', '멜로/로맨스']",미국,90분 ,2015.04.23,15세 관람가,아람 라파포르트,"['엠버 허드', '실로 페르난데즈', '켈란 루츠']",,7.11,
하프 패스트 데드,"['액션', '스릴러', '범죄']",미국,98분 ,2003.02.28,15세 관람가,돈 마이클 폴,"['스티븐 시걸', '모리스 체스넛', '자 룰']",,5.56,
적도,['액션'],홍콩,119분 ,2015.05.28,15세 관람가,써니 럭,"['지진희', '최시원', '장학우']",,4.50,3.78
아마겟돈,"['SF', '드라마', '멜로/로맨스', '액션', '스릴러']",미국,145분 ,1998.07.03,15세 관람가,마이클 베이,"['브루스 윌리스', '빌리 밥 손튼', '벤 애플렉']",,9.00,
열한시,['스릴러'],한국,99분 ,2013.11.28,15세 관람가,김현석,"['정재영', '최다니엘', '김옥빈']",,5.88,6.48
허브,['드라마'],한국,113분 ,2007.01.11,12세 관람가,허인무,"['강혜정', '배종옥', '정경호']",,5.50,8.70
황후花,"['액션', '드라마', '멜로/로맨스']",중국,113분 ,2007.01.25,청소년 관람불가,장예모,"['주윤발', '공리']",,5.50,7.54
바빌론 A.D.,"['SF', '액션', '모험', '스릴러']",미국,90분 ,2008.10.02,12세 관람가,마티유 카소비츠,"['빈 디젤', '멜라니 티에리', '양자경']",,3.00,3.59
빅 화이트,"['코미디', '범죄', '드라마']",미국,104분 ,2005.12.29,15세 관람가,마크 미로드,"['로빈 윌리엄스', '홀리 헌터', '지오바니 리비시']",,4.50,7.16
하류인생,['드라마'],한국,105분 ,2004.05.21,15세 관람가,임권택,"['조승우', '김규리']",,6.99,
21 앤드 오버,['코미디'],미국,93분 ,2013.12.18,청소년 관람불가,존 루카스,"['마일즈 텔러', '스카이라 애스틴', '저스틴 전']",,6.24,
소녀괴담,"['공포', '스릴러']",한국,90분 ,2014.07.02,15세 관람가,오인천,"['강하늘', '김소은']",5.83,2.75,5.47
잡아야 산다,"['코미디', '액션']",한국,96분 ,2016.01.07,15세 관람가,오인천,"['김승우', '김정태', '혁']",7.26,3.00,4.13
아이 엠 샘,['드라마'],미국,131분 ,2002.10.18,12세 관람가,제시 넬슨,"['숀 펜', '미셸 파이퍼']",,9.29,
소원택시,"['드라마', '코미디']",한국,117분 ,2013.10.24,청소년 관람불가,박창진,"['장성원', '오인혜', '한소영']",,6.79,
소년들,['드라마'],네덜란드,77분 ,2016.08.18,15세 관람가,미샤 캄프,"['하이스 블롬', '코 잔드블리엣']",,7.78,
채플린,['드라마'],미국,145분 ,1994.05.14,15세 관람가,리차드 아텐보로,['로버트 다우니 주니어'],,9.01,
로스트 인 베이징,['드라마'],중국,112분 ,2012.07.12,청소년 관람불가,리 위,"['판빙빙', '양가휘', '통따웨이']",,6.25,8.02
바다의 노래:벤과 셀키요정의 비밀,"['애니메이션', '가족', '판타지']",아일랜드,93분 ,2016.01.14,전체 관람가,톰 무어,"['데이비드 라울', '브렌단 글리슨', '리사 한니간']",9.03,6.50,9.03
북 오브 러브,['멜로/로맨스'],중국,129분 ,2016.11.30,15세 관람가,설효로,"['탕웨이', '오수파']",8.14,4.88,7.94
삼국지 - 용의 부활,"['전쟁', '액션', '드라마']",중국,101분 ,2008.04.03,15세 관람가,이인항,"['유덕화', '홍금보', '매기 큐']",,4.00,6.49
미션 임파서블 2,"['액션', '멜로/로맨스', '미스터리', '스릴러', '모험']",미국,123분 ,2000.06.17,15세 관람가,오우삼,"['톰 크루즈', '더그레이 스콧', '탠디 뉴튼']",,5.74,
비치,"['드라마', '모험']",미국,118분 ,2000.02.03,청소년 관람불가,대니 보일,"['레오나르도 디카프리오', '다니엘 요크', '퍼처러원 파타러키자논']",,8.01,
계춘할망,"['드라마', '가족']",한국,116분 ,2016.05.19,15세 관람가,창감독,"['윤여정', '김고은']",8.64,6.16,8.75
코스모폴리스,['드라마'],프랑스,109분 ,2013.06.27,청소년 관람불가,데이비드 크로넨버그,"['로버트 패틴슨', '제이 바루첼', '줄리엣 비노쉬']",,7.13,6.06
차이니즈 조디악,"['모험', '액션']",중국,123분 ,2013.02.27,12세 관람가,성룡,"['성룡', '권상우']",,5.67,7.81
욤욤 공주와 도둑,"['애니메이션', '액션', '모험', '코미디', '가족', '판타지', '뮤지컬']",영국,72분 ,1994.01.01,전체 관람가,리처드 윌리엄스,"['빈센트 프라이스', '매튜 브로데릭', '제니퍼 빌즈']",,10.00,
몽타주,"['스릴러', '드라마']",한국,120분 ,2013.05.16,15세 관람가,정근섭,"['엄정화', '김상경', '송영창']",,6.42,8.54
코어,"['SF', '액션', '스릴러', '드라마', '모험']",미국,130분 ,2003.04.18,12세 관람가,존 아미엘,"['아론 에크하트', '힐러리 스웽크', '딜로이 린도']",,8.24,
예스 마담 - 황가사저,['액션'],홍콩,95분 ,2014.04.24,청소년 관람불가,원규,"['양자경', '신시아 로즈록', '맹해']",,8.24,
백사대전,"['무협', '액션', '판타지']",중국,106분 ,2011.11.17,15세 관람가,정소동,"['이연걸', '황성의', '비비안 수']",,4.33,6.96
아기돼지 3형제와 매직램프,['애니메이션'],중국,78분 ,2017.03.23,전체 관람가,웨이 리우,"['윤아영', '이소은', '최정현']",7.46,6.00,6.98
애정만세,['드라마'],대만,113분 ,1995.12,청소년 관람불가,차이밍량,"['양귀미', '이강생', '진소영']",8.57,8.04,
어그레션 스케일,"['액션', '스릴러']",미국,86분 ,2013.06.11,청소년 관람불가,스티븐 C. 밀러,"['파비앤느 테레사', '라이안 하트비그', '조셉 맥켈러']",,6.00,
신의 소녀들,['드라마'],루마니아,150분 ,2012.12.06,15세 관람가,크리스티안 문쥬,"['크리스티나 플루터', '코스미나 스트라탄']",,7.75,7.38
하나와 미소시루,['드라마'],일본,118분 ,2016.04.27,전체 관람가,아쿠네 토모아키,"['히로스에 료코', '타키토 켄이치', '아카마츠 에미나']",8.80,6.33,8.40
페스티발,"['코미디', '멜로/로맨스']",한국,109분 ,2010.11.18,청소년 관람불가,이해영,"['신하균', '엄지원', '심혜진']",,6.75,7.73
스턱 인 러브,"['코미디', '드라마', '멜로/로맨스']",미국,97분 ,2014.02.20,15세 관람가,조쉬 분,"['릴리 콜린스', '로건 레먼']",7.30,5.00,8.38
이노센트 보이스,"['드라마', '전쟁']",멕시코,110분 ,2008.08.28,15세 관람가,루이스 만도키,"['카를로스 패딜라', '레오노어 바레라']",,8.00,9.10
필름시대사랑,['드라마'],한국,70분 ,2015.10.22,15세 관람가,장률,"['박해일', '안성기', '문소리']",8.42,6.32,5.45
블링 링,"['범죄', '코미디', '드라마']",미국,90분 ,2013.09.05,청소년 관람불가,소피아 코폴라,"['엠마 왓슨', '케이티 창', '이스라엘 브로우사드']",,5.63,5.32
더 건맨: 테이큰 감독 뉴프로젝트,"['액션', '스릴러', '범죄', '드라마', '미스터리']",스페인,113분 ,2016.03.22,15세 관람가,피에르 모렐,"['숀 펜', '하비에르 바르뎀', '이드리스 엘바']",6.83,4.58,6.82
500일의 썸머,"['코미디', '드라마', '멜로/로맨스']",미국,95분 ,2016.06.29,15세 관람가,마크 웹,"['조셉 고든 레빗', '주이 디샤넬']",9.08,7.75,8.38
만신,"['다큐멘터리', '드라마']",한국,104분 ,2014.03.06,15세 관람가,박찬경,"['김새론', '류현경', '문소리']",8.36,7.75,8.04
플레이스 비욘드 더 파인즈,"['범죄', '드라마']",미국,140분 ,2013.08.01,청소년 관람불가,데릭 시엔프랜스,"['라이언 고슬링', '브래들리 쿠퍼', '에바 멘데스']",,7.61,8.46
미나미 양장점의 비밀,['드라마'],일본,104분 ,2016.05.19,전체 관람가,미시마 유키코,['나카타니 미키'],7.76,6.07,7.54
다이 하드,"['액션', '스릴러', '범죄']",미국,131분 ,1988.09.24,15세 관람가,존 맥티어난,['브루스 윌리스'],,9.26,
우먼 인 블랙,"['드라마', '공포', '스릴러']",영국,95분 ,2012.02.16,15세 관람가,제임스 왓킨스,"['다니엘 래드클리프', '시아란 힌즈', '자넷 맥티어']",,6.00,6.38
울브스,"['판타지', '액션']",미국,90분 ,2014.11.13,15세 관람가,데이비드 헤이터,"['루카스 틸', '메릿 패터슨', '제이슨 모모아']",6.00,2.50,5.72
고양이 춤,['다큐멘터리'],한국,76분 ,2011.11.17,전체 관람가,윤기형,"['이용한', '윤기형', '길고양이들']",,6.27,9.09
동경가족,"['가족', '드라마']",일본,146분 ,2014.07.31,전체 관람가,야마다 요지,"['츠마부키 사토시', '아오이 유우', '하시즈메 이사오']",8.31,6.61,8.39
벤허,"['드라마', '액션', '모험', '멜로/로맨스']",미국,222분 ,2016.07.07,12세 관람가,윌리엄 와일러,"['찰톤 헤스톤', '잭 호킨스', '하야 하라릿']",9.44,8.75,9.23
우리 동네,"['범죄', '스릴러']",한국,114분 ,2007.11.29,청소년 관람불가,정길영,"['오만석', '이선균', '류덕환']",,5.00,6.85
아뉴스 데이,['드라마'],프랑스,115분 ,2017.03.30,15세 관람가,안느 퐁텐,"['루 드 라쥬', '아가타 부젝', '아가타 쿠레샤']",8.67,8.91,
봉신연의: 영웅의 귀환,"['판타지', '액션']",중국,108분 ,2016.09.22,12세 관람가,허안,"['이연걸', '판빙빙', '안젤라베이비']",6.73,4.50,5.12
미스터 고,"['드라마', '코미디', '액션']",한국,132분 ,2013.07.17,12세 관람가,김용화,"['성동일', '서교']",,6.22,7.76
마스터 앤드 커맨더: 위대한 정복자,"['액션', '드라마', '모험', '전쟁']",미국,138분 ,2003.11.28,12세 관람가,피터 위어,"['러셀 크로우', '폴 베타니']",,8.40,
터미널,"['코미디', '멜로/로맨스', '드라마']",미국,128분 ,2004.08.27,전체 관람가,스티븐 스필버그,['톰 행크스'],,8.81,
레이드 2,"['액션', '범죄', '스릴러']",인도네시아,150분 ,2014.07.09,청소년 관람불가,가렛 에반스,"['이코 우웨이스', '야얀 루히안', '줄리 에스텔']",,7.29,8.66
펄프 픽션,"['범죄', '드라마', '코미디', '스릴러']",미국,154분 ,1994.09.10,청소년 관람불가,쿠엔틴 타란티노,"['존 트라볼타', '사무엘 L. 잭슨', '우마 서먼']",,8.80,
걸어도 걸어도,"['가족', '드라마']",일본,114분 ,2016.08.04,전체 관람가,고레에다 히로카즈,"['키키 키린', '아베 히로시', '나츠카와 유이']",8.82,8.17,8.61
미씽: 사라진 여자,['미스터리'],한국,100분 ,2016.11.30,15세 관람가,이언희,"['엄지원', '공효진']",8.53,6.72,8.34
킬 빌 - 2부,"['액션', '스릴러', '드라마', '범죄']",미국,138분 ,2004.05.14,청소년 관람불가,쿠엔틴 타란티노,"['우마 서먼', '데이빗 캐러딘']",,7.67,7.47
다크 섀도우,"['멜로/로맨스', '공포', '코미디']",미국,112분 ,2012.05.10,15세 관람가,팀 버튼,"['조니 뎁', '에바 그린', '미셸 파이퍼']",,6.36,5.79
샤인,"['드라마', '멜로/로맨스']",미국,105분 ,1997.01.25,15세 관람가,스콧 힉스,"['아민 뮬러 스탈', '노아 테일러', '제프리 러쉬']",,9.10,
엠파이어 레코드,"['코미디', '드라마']",미국,88분 ,1997.01.25,15세 관람가,알란 모일,"['안소니 라파글리아', '맥스웰 코필드', '데비 마자']",,7.08,
로맨틱 아일랜드,"['멜로/로맨스', '코미디']",한국,107분 ,2008.12.24,15세 관람가,강철우,"['이선균', '이수경', '이민기']",,7.81,
그리고 싶은 것,['다큐멘터리'],한국,92분 ,2013.08.15,전체 관람가,권효,"['권윤덕', '심달연', '타시마 세이조']",,6.00,8.39
드리머,['드라마'],미국,104분 ,2006.04.13,전체 관람가,존 거틴즈,"['커트 러셀', '다코타 패닝']",,6.25,8.86
최후의 Z,"['드라마', 'SF', '스릴러']",아이슬란드,98분 ,2016.12.28,12세 관람가,크레이그 조벨,"['마고 로비', '크리스 파인', '치웨텔 에지오포']",10.0,5.51,
탐엣더팜,"['드라마', '스릴러']",캐나다,105분 ,2014.05.22,15세 관람가,자비에 돌란,"['자비에 돌란', '피에르-이브 카디날', '리즈 로이']",8.06,6.25,7.79
인디아나 존스,"['모험', '액션', '판타지']",미국,118분 ,1985.05.08,12세 관람가,스티븐 스필버그,"['해리슨 포드', '케이트 캡쇼']",,9.00,
럭키,['코미디'],한국,112분 ,2016.10.13,15세 관람가,이계벽,"['유해진', '이준', '조윤희']",8.76,5.68,8.48
위핏,['드라마'],미국,111분 ,2010.02.18,12세 관람가,드류 베리모어,"['엘렌 페이지', '마샤 가이 하든']",,6.75,8.01
쏘우 3D,['공포'],캐나다,90분 ,2010.11.18,청소년 관람불가,케빈 그루터트,"['토빈 벨', '코스타스 맨다이어', '벳시 러셀']",,5.33,6.99
아워 이디엇 브라더,['코미디'],미국,90분 ,2012.11.29,청소년 관람불가,제시 페레츠,"['폴 러드', '주이 디샤넬', '엘리자베스 뱅크스']",8.00,6.40,8.54
페어리테일: 봉황의 무녀,"['애니메이션', '판타지']",일본,86분 ,2013.02.28,전체 관람가,후지모리 마사야,"['히라노 아야', '카키하라 테츠야']",,8.87,
에베레스트,"['모험', '드라마', '스릴러']",영국,121분 ,2015.09.24,12세 관람가,발타자르 코루마쿠르,"['제이슨 클락', '제이크 질렌할', '조슈 브롤린']",7.81,6.42,7.61
간기남,"['스릴러', '코미디']",한국,117분 ,2012.04.11,청소년 관람불가,김형준,"['박희순', '박시연', '주상욱']",,3.75,6.87
갤로우즈,"['공포', '스릴러']",미국,81분 ,2015.09.03,15세 관람가,트래비스 클러프,"['캐시디 지포드', '파이퍼 브라운', '라이언 슈즈']",6.24,3.33,6.86
위험한 상견례,['코미디'],한국,118분 ,2011.03.31,12세 관람가,김진영,"['송새벽', '이시영', '백윤식']",,5.61,7.61
