"","user_pk","id","12세 관람가_mean","12세 관람가_std","12세 관람가_count","15세 관람가_mean","15세 관람가_std","15세 관람가_count","G_mean","G_std","G_count","NR_mean","NR_std","NR_count","PG_mean","PG_std","PG_count","PG-13_mean","PG-13_std","PG-13_count","R_mean","R_std","R_count","전체 관람가_mean","전체 관람가_std","전체 관람가_count","청소년 관람불가_mean","청소년 관람불가_std","청소년 관람불가_count"
"786",4718,"hoch****",7.25,3.69966214673719,4,6.53846153846154,3.93437287770598,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,3.5,2,7.66666666666667,2.98142396999972,12
"787",4732,"mino****",7.84,2.63332489450125,25,8,2.77350098112615,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,3.77491721763537,4,9.4,1.19999999999999,10
"788",4748,"poro****",7.75,3.89711431702997,4,9.45454545454546,1.43739893644017,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,7.33333333333333,2.39211668240122,12
"789",4755,"youm****",8.1,2.93087017795057,20,5.1,3.97366329726111,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83333333333333,0.372677996249942,6,8.4,2.41660919471891,10
"790",4768,"beat****",8.77777777777778,1.89215404065849,27,7.30232558139535,2.88165717600884,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28571428571429,3.0572763655761,7,7.63157894736842,3.11550496567342,19
"791",4785,"sher****",8,3.01109061083632,15,6,3.69684550213647,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57142857142857,1.04978131833565,7,8.16666666666667,2.3392781412697,6
"792",4797,"deep****",6.9,3.23882694814033,10,8.21052631578947,2.11707214327566,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,6.33333333333333,2.86744175568088,3,7.3,2.75862284482674,10
"793",4804,"khan****",6.86666666666667,3.28362942827327,15,6.36363636363636,3.98343678185575,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57142857142857,1.04978131833565,7,8.6,1.20000000000001,5
"794",4806,"than****",8.44444444444444,2.83278861866266,9,6.78571428571429,3.93116797309058,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,0.799999999999991,5,8.28571428571429,2.8642768079662,14
"795",4808,"mybl****",8.625,2.91279504943276,8,8.4375,1.53983562434436,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,9,0.816496580927729,3
"796",4809,"hoih****",8.2,2.78567765543682,10,8.33333333333333,2.90593262902711,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,3.5,2,9.625,0.992156741649222,8
"797",4821,"indi****",8.63636363636364,2.60324019332297,11,7.57142857142857,2.96922995583236,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.866025403784439,4,9,1.80277563773199,8
"798",4834,"jjon****",9,1.4142135623731,10,7.23076923076923,2.15384615384615,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85714285714286,1.45686271816937,7
"799",4841,"jiwo****",8.47619047619048,2.38285638156129,21,7.68965517241379,3.61131792043753,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.30769230769231,2.52326453336257,13,9.52941176470588,1.24227718129076,17
"800",4859,"vani****",7.93333333333333,2.61958436058513,15,6.375,2.97647022494766,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16666666666667,1.06718737290548,6,7.30769230769231,2.55356810349197,13
"801",4860,"ring****",9.42857142857143,1.04978131833564,7,7.61904761904762,3.31628292313908,21,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,8.66666666666667,1.88561808316413,3,7.11111111111111,1.52347880008912,9
"802",4865,"rhee****",6.33333333333333,3.89301368550838,15,7.53333333333333,2.7292652653945,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,10,0,2
"803",4874,"sina****",7.875,2.02715934252836,8,7.05263157894737,2.62525556070314,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,1,7.42857142857143,2.06031501455085,7
"804",4890,"stor****",6.3125,2.84426506324569,16,8,3.12881346267407,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3.5213633723318,5,7.78947368421053,2.72568576341559,19
"805",4893,"zola****",9.6,0.663324958071078,10,9.1875,2.24217388933151,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.4142135623731,5,9.25,1.29903810567666,4
"806",4896,"thdt****",8.23529411764706,2.66854028757971,17,8.35714285714286,1.67362493055142,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3.5213633723318,5,6.66666666666667,4.02768199119819,3
"807",4903,"mind****",8.875,2.20439901106855,16,7.77777777777778,2.94811092476036,27,NA,NA,NA,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,1.29903810567666,8,8.30769230769231,2.26629536348557,13
"808",4914,"jing****",6.23529411764706,3.68669167435115,17,8.82608695652174,2.01412779511313,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,4.02768199119819,3,7.875,2.02715934252836,8
"809",4925,"hack****",7.85714285714286,2.89968330431206,7,7.69230769230769,2.64239446727964,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1,9.14285714285714,1.12485826771598,7
"810",4936,"hoju****",9.16666666666667,1.46249406456536,6,6.47058823529412,4.10333647684595,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,8.33333333333333,3.29983164553722,6
"811",4940,"tjsw****",9,2.16024689946929,9,7.90909090909091,2.29444172074981,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,3.26917420765551,4,9,1.4142135623731,7
"812",4941,"cont****",7.54545454545455,1.30479091767339,11,6.06451612903226,3.19208177467174,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.4142135623731,3,6.8,2.99332590941915,10
"813",4942,"reve****",6.93333333333333,3.60493488922554,15,4.875,3.9823830805185,8,NA,NA,NA,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,2.5,2,7.66666666666667,1.69967317119759,3
"814",4949,"cats****",7.27272727272727,3.04782811168004,11,7.22727272727273,2.92220057462644,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,6.5,2.72946881279124,10
"815",4954,"ansg****",8.46666666666667,2.41844761962894,15,8.69230769230769,0.991084517440401,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42857142857143,4.06578556307363,7,9.8,0.399999999999978,5
"816",4956,"clou****",8.13333333333333,2.91814248376524,30,7.85714285714286,3.21730017377354,35,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,10,0,3,8.21428571428571,3.0747490357187,14
"817",4963,"poly****",6.71428571428571,3.78773530958939,14,5.92307692307692,3.5617959700893,13,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,6,3.78593889720018,6,4.5,3.278719262151,4
"818",4967,"maxi****",7.6,1.85472369909914,10,5.94444444444444,2.95281828131518,18,NA,NA,NA,NA,NA,NA,9,0,1,NA,NA,NA,NA,NA,NA,1,0,1,4.75,2.58602010819715,4
"819",4968,"tjda****",8.21052631578947,3.18844868018125,19,8.84,2.03332240434221,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.399999999999978,5,7.47058823529412,3.69606542880118,17
"820",4969,"flor****",7.36363636363636,3.28281274277596,11,6.9,3.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.900000000000009,10,6.88888888888889,3.31476308670584,9
"821",4979,"dlag****",8.30769230769231,2.78414785705444,13,7.6,3.1580584752872,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,8.7,2.23830292855994,10
"822",4982,"back****",7.63333333333333,3.03845721085919,30,7.58333333333333,3.05845821725043,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83333333333333,0.372677996249942,6,7,3.16227766016838,16
"823",4994,"miny****",9.47058823529412,1.28875895883569,17,8.52941176470588,2.17249238971993,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33333333333333,3.09120616516524,3,4.8,4.2614551505325,5
"824",4996,"gkdu****",8.8,2.15870331449229,20,8.06666666666667,2.51572830188176,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14285714285714,1.12485826771598,7,9.25,0.82915619758885,4
"825",5016,"juns****",8.76923076923077,2.35841687950091,13,8.13333333333333,2.8487814158962,30,NA,NA,NA,10,0,1,8,0,1,10,0,1,NA,NA,NA,9.125,1.05326872164704,8,9,1.4142135623731,14
"826",5029,"jjy3****",8.09090909090909,1.31110955471417,11,6.625,2.17586189819115,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,0.942809041582054,3,7.75,2.90473750965556,8
"827",5053,"kimc****",7.15151515151515,3.17300366368689,33,7.63888888888889,2.94536149241271,36,NA,NA,NA,10,0,1,9,0,1,NA,NA,NA,9,0,1,8.38461538461539,3.02651008813938,13,8.07692307692308,3.12463015562922,13
"828",5070,"namg****",5.25,3.74444032311016,12,7.46153846153846,2.24003381208631,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.5,2,7.28571428571429,3.1943828249997,7
"829",5074,"dldb****",7.77777777777778,2.58676593929396,27,8.07142857142857,3.10447340172868,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11111111111111,2.51415744421884,9,6,3.74165738677394,5
"830",5078,"rush****",7,3.22102468168128,16,7.31818181818182,2.61788192726944,22,NA,NA,NA,8,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.5,2,6.85714285714286,2.64189171555813,7
"831",5079,"choh****",8.38461538461539,3.17534883700774,13,8.26315789473684,3.20923183566866,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.4142135623731,3,5.5,4.5,4
"832",5080,"kell****",9.36363636363636,1.43163779527488,11,8.5,2.32225260100126,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.26491106406735,5,8.33333333333333,2.35702260395516,3
"833",5097,"dydw****",9.3,2.02731349327133,20,9.26666666666667,1.56914697279197,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.5,2,8.5,1.80277563773199,6
"834",5115,"tjtm****",7,3.40587727318528,10,6.7,3.25729949498047,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.74165738677394,3,4.5,3.77491721763537,4
"835",5122,"zard****",5.83333333333333,3.8477987935384,12,7.90909090909091,3.34268660197277,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,6.66666666666667,3.62092683040007,9
"836",5127,"pipi****",7.85714285714286,3.09047252182628,7,7.375,3.55096817783545,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,3.2,5,5.5,4.5,2
"837",5144,"gpgp****",7.81818181818182,2.72424073886758,11,9.90909090909091,0.287479787288061,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.24264068711928,3,8.2,1.83303027798234,5
"838",5156,"skys****",7.33333333333333,3.09120616516524,24,5.36,3.62082863444267,25,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,1.56347191994115,9,5.25,3.50535304926622,20
"839",5161,"doub****",7.625,2.11763429326218,8,8.13333333333333,2.94089933334837,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,NA,NA,7.75,3.89711431702997,4,8.6,1.49666295470958,10
"840",5163,"wisd****",6.07692307692308,3.17348482226712,13,5.5,3.17917329775255,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,1.08972473588517,4
"841",5170,"hera****",9.13333333333333,1.20369800568452,15,8.47619047619048,2.0381842437174,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,9.52941176470588,0.69600938624702,17,7.14285714285714,1.8070158058105,7
"842",5211,"boom****",7.13333333333333,3.70345184328831,15,7.22727272727273,2.84336257691517,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0.5,4,7.76923076923077,3.1902217466658,13
"843",5224,"baes****",8.5,3,8,8.64705882352941,2.86851419770273,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,6.9,3.38969025133566,10
"844",5226,"jane****",8.16666666666667,2.6718699236469,24,7.95833333333333,2.83547713014151,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.875,2.97647022494766,8,8.8,2.7495454169735,10
"845",5254,"whdn****",6.72727272727273,3.74386550581345,11,5.6,4.31740662898458,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66666666666667,0.942809041582058,3,8.75,1.6393596310755,4
"846",5256,"thwj****",8.75,2.1650635094611,4,8.625,2.23257138743647,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,2.1650635094611,4,9.16666666666667,1.46249406456536,6
"847",5259,"wldk****",7.85714285714286,1.45686271816937,7,8.4,2.41660919471891,15,NA,NA,NA,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.866025403784439,4,7.33333333333333,3.09120616516524,3
"848",5274,"junh****",7.85294117647059,3.34428707729515,34,7.20588235294118,3.4451962444293,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33333333333333,4.18993502999218,9,7.90909090909091,2.74539434009845,11
"849",5277,"yaho****",7.52941176470588,3.3098364462671,17,7.25,3.49106001094224,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,1.72046505340853,5,8,2,7
"850",5283,"han0****",7.08333333333333,3.54632047182554,12,6.57894736842105,3.68946993017303,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,3.29983164553722,6,6.55555555555556,3.59354702862138,9
"851",5311,"lott****",6.75,3.83242742918897,8,7.77777777777778,2.93552106969398,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.5,2,5.21428571428571,3.42633855863185,14
"852",5312,"leeg****",8.78571428571429,1.52027118955662,14,6.92307692307692,2.97325355232118,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.67423461417477,4,8.09090909090909,1.16420440680596,11
"853",5319,"chel****",5.88888888888889,3.51012644420696,9,8.58333333333333,1.03749163316573,12,NA,NA,NA,NA,NA,NA,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.125,2.71281680177634,8
"854",5333,"leew****",8.69230769230769,1.38033526499434,13,7.73913043478261,2.47100386754484,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1,NA,NA,NA,9,0,1,8.75,1.58771324027147,12
"855",5335,"whoa****",7.78571428571429,2.93205367882483,14,7.75,3.07205143186113,8,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,6.66666666666667,4.02768199119819,3,6.6,3.49857113690718,5
"856",5339,"jose****",7.53333333333333,2.96348143611905,15,7.04166666666667,3.23366621997729,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2.07019667802706,7,7.375,3.31426839589071,8
"857",5345,"kima****",8.55172413793103,2.07756832157132,29,7.96875,2.92066318453532,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,3.42928563989645,5,7.36363636363636,3.28281274277596,11
"858",5358,"jupi****",8.38461538461539,2.46634146798175,13,8.46153846153846,3.20133108410536,13,NA,NA,NA,10,0,1,10,0,1,NA,NA,NA,NA,NA,NA,7.25,3.69966214673719,4,8.58333333333333,2.39646730742473,12
"859",5363,"dang****",8.07142857142857,2.6039608762226,14,7.07692307692308,3.28074894032863,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71428571428571,0.451753951452637,7,6.66666666666667,3.69984984680309,15
"860",5369,"flam****",9.5,0.866025403784439,8,8.44444444444444,1.77081971672325,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,5,8.44444444444444,2.75322482074752,9
"861",5379,"susa****",8.3,2.72213151776324,20,9.16666666666667,1.21335164821342,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71428571428571,3.14934395500695,7,8,1.4142135623731,5
"862",5384,"magn****",4.3,3.19530906173409,10,7.46666666666667,2.44585817704588,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,9.66666666666667,0.471404520791053,3
"863",5394,"korn****",7.625,2.86956007081225,8,6.88888888888889,2.78665248977432,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.5,4,8,2,11
"864",5395,"soun****",8.57142857142857,2.42155850192212,21,7.61904761904762,3.3018925377828,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07692307692308,2.46394113508415,13
"865",5404,"haya****",7.51851851851852,3.18991896298289,27,7.23809523809524,3.16084319529068,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83333333333333,3.23608130649127,6,6.3125,3.80326750965535,16
"866",5408,"chee****",7.29411764705882,2.56135777142085,17,7.92592592592593,1.94223860772251,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.875,1.26861144563653,8,7.8,1.32664991614216,5
"867",5411,"enjo****",7.47826086956522,3.37341995500362,23,6.20833333333333,3.65124598215763,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,7.42857142857143,4.06578556307363,7
"868",5413,"qhfk****",7.85714285714286,3.33503357997964,14,7.23809523809524,3.74044512126771,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33333333333333,3.09120616516524,3,7.57142857142857,3.37457480314792,7
"869",5414,"deli****",6.57142857142857,3.4166459266004,7,6,3.77635665227973,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,7.77777777777778,2.65739127624476,9
"870",5417,"skyh****",10,0,2,7,3.25395686727984,17,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,1,7.66666666666667,2.49443825784929,12
"871",5420,"rudd****",7.9,2.99833287011299,20,7.81081081081081,3.12650256061062,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.125,0.927024810886958,8,8.23076923076923,1.42255707760823,13
"872",5438,"yana****",6.08333333333333,3.72957400010004,12,6.71428571428571,3.76883027379226,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1,6,0,1,7.23076923076923,1.80400606147055,13
"873",5443,"jiho****",8.26315789473684,3.27417495052543,19,8.36363636363636,2.42234774444986,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,9.21428571428571,1.81967702897957,14
"874",5444,"wkdw****",8,2.78886675511358,18,7.84,2.82389801515565,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,5,7.88888888888889,1.19670329047433,9
"875",5446,"rkdm****",8.11111111111111,3.5416394334465,9,7.27272727272727,3.16489003373258,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83333333333333,2.60874597374975,6,7.4,2.0591260281974,5
"876",5454,"name****",8,2.79284800875379,20,6.52380952380952,3.08018316738976,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,1.24721912892464,3,6.63636363636364,2.90055566064433,11
"877",5469,"seoh****",7.6875,3.5128113740991,16,8.64285714285714,1.71577316420919,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,7,5.64285714285714,3.97504973656472,14
"878",5493,"qudw****",8.30769230769231,2.52326453336257,13,7.47368421052632,2.77902711209349,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,3.6,5,9.2,1.60000000000001,5
"879",5499,"sh92****",7.25,3.19178633370093,8,7.47058823529412,2.70332359837084,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,8.5,0.866025403784439,4
"880",5511,"miri****",7.05263157894737,3.30029798033492,19,8.2,2.6944387170615,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,2.98142396999972,6,8.5,1.58113883008419,8
"881",5521,"shoo****",7.89285714285714,2.96815582131259,28,7.2962962962963,3.22966360838394,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.125,1.69096865730859,8,7.78947368421053,3.42712012549467,19
"882",5522,"wooh****",8.375,2.28787565221539,8,8.85714285714286,1.8070158058105,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.26491106406735,5,5.83333333333333,4.21966296705739,6
"883",5523,"apri****",7.5,2.87228132326901,22,7.58823529411765,3.04976032866252,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14285714285714,0.989743318610789,7,5.64705882352941,3.95476148564038,17
"884",5533,"dmst****",8.65625,2.65293911304048,32,7.90243902439024,3.13753731334361,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.92857142857143,0.257539376818827,14,8.8,1.66132477258361,10
"885",5555,"dlth****",6.625,4.35710626448334,8,9.81818181818182,0.574959574576073,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,0.471404520791053,3,8.33333333333333,3.29983164553722,6
"886",5559,"nimi****",7.08333333333333,2.9568658332017,12,5.4,4.24735211631906,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33333333333333,1.88561808316413,3,7.28571428571429,3.1943828249997,7
"887",5568,"stay****",6.92857142857143,3.39041265323023,14,6.41176470588235,2.97160728007414,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4,8.2,2.89136645896019,10
"888",5574,"suin****",6.28571428571429,3.14934395500694,14,6.95,2.88920404263873,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42857142857143,2.87139303460597,7
"889",5575,"coke****",8.6,1.42828568570857,10,8.63636363636364,1.4630433581301,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,1.48660687473184,10
"890",5576,"skdm****",8.1,3.14483703870328,10,6.26666666666667,3.65999392834955,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,8.28571428571429,1.66598625567008,7
"891",5578,"mail****",8.53333333333333,1.92757763930679,15,9.17647058823529,1.46469407035162,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33333333333333,2.62466929133727,3,10,0,2
"892",5594,"mang****",7.85,2.85087705802969,20,7.39473684210526,3.56547386445566,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83333333333333,3.89087250997625,6,8.71428571428571,1.90595200916091,14
"893",5595,"side****",7.54545454545455,2.93454770755799,11,8,2.66458251889484,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.894427190999914,5,6.8,3.08112533554436,15
"894",5602,"bana****",4.8,4.2614551505325,5,7,3.56370593624109,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,8,2.68900896814593,13
"895",5608,"coal****",6.125,3.09989919190931,8,8.46153846153846,2.34078831610815,13,NA,NA,NA,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.5,2,9.5,0.76376261582597,6
"896",5612,"harr****",8.03703703703704,2.3171099732766,27,8.27272727272727,2.5438306508424,22,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,8.90909090909091,2.64418901313618,11,7.15384615384615,2.93116290511656,13
"897",5651,"mone****",8.73333333333333,2.32283351869125,15,5.72222222222222,2.97779850739053,18,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,5.33333333333333,3.29983164553722,3,8.75,1.19895788082818,8
"898",5655,"dlsr****",8.33333333333333,2.70801280154532,9,8,2.44948974278318,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71428571428571,3.14934395500695,7,10,0,3
"899",5659,"phan****",8.71428571428571,1.62254524165722,14,7.26086956521739,2.19123533362681,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.4142135623731,7,7.66666666666667,3.29983164553722,6
"900",5663,"pris****",9.4,0.952190457139039,15,7.44444444444444,3.13088951191231,18,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,8.14285714285714,1.55182578445718,7
"901",5667,"pant****",6.46666666666667,3.61232458243842,15,6.92857142857143,3.28338426701749,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,7,3.590109871423,9
"902",5674,"sama****",7.05263157894737,3.33204037712514,19,5.65217391304348,3.40854036913385,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66666666666667,3.77123616632825,6,5.73333333333333,3.59567641604315,30
"903",5682,"wnst****",8.15,2.79776696670756,20,7.625,2.85500291885432,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,3.65513337649941,5,8.85714285714286,0.989743318610782,7
